u,v,distance_m
6221450530,6221319977,56.0
6221450533,6221450530,43.0
6221450549,6219293732,4.0
6221450549,30220702,6.0
6221450549,460411875,226.0
775933250,775933064,122.0
576834912,575434472,45.0
844484174,844482571,11.0
575524447,575524450,7.0
575524450,575524452,2.0
575524452,575524455,9.0
575524455,575524457,25.0
844484201,844490766,45.0
575524457,575524459,25.0
575524459,575524462,21.0
575524464,575524462,26.0
575524466,575524464,21.0
575524475,575524466,43.0
575524478,575524475,40.0
575524480,575524478,18.0
575524483,575524480,13.0
575524485,575524483,14.0
575524488,575524485,20.0
575524495,600238649,3.0
1728565028,1728565034,142.0
1728565033,844475923,293.0
1728565034,373634031,4.0
6221319977,4283908131,4.0
358731575,358731576,10.0
358731576,575387075,9.0
305909580,561538862,4.0
305909585,305909580,41.0
2187972534,2187972536,4.0
2187972536,2383211206,3.0
844484585,844484201,28.0
305909758,561538868,65.0
305909758,305909585,34.0
2324025352,1433204920,8.0
2324025352,1960476767,5.0
777768981,774546117,22.0
780914756,4326586176,1.0
298045598,5827673889,120.0
298045607,298045595,66.0
298045612,298045618,50.0
298045614,298045612,23.0
298045616,847530804,43.0
298045618,298045619,26.0
298045618,847530551,89.0
298045619,298045598,78.0
844484792,844490767,71.0
767737602,777814394,9.0
4353937735,260907401,10.0
4353937735,304536850,31.0
780915027,780920704,185.0
294637965,2133726646,7.0
579410795,5058108327,10.0
1996608006,363406542,21.0
2302923319,5902824189,5.0
2302923326,1879021163,4.0
2302923329,1517193200,14.0
2302923329,1449266733,9.0
127652487,332549397,65.0
4299936435,3721159057,36.0
1132057274,1132057293,5.0
4299936438,2481930795,27.0
1132057288,1132057293,5.0
575529166,259159152,16.0
575529171,575529166,66.0
575529171,60089303,57.0
575529171,4380043470,117.0
6167265870,6167265871,4.0
6167265871,6167344366,207.0
6167265871,6167265872,4.0
6167265872,6167265864,132.0
6167265872,6167265871,4.0
1224856493,1224869056,5.0
1224856497,1224869058,9.0
36819910,5587121107,63.0
266739853,266739826,48.0
266739855,266739853,53.0
266739856,266739855,25.0
266739858,1497170573,52.0
2187973613,6167417956,23.0
2187973613,2383211214,2.0
443274277,349920059,4.0
443274284,1463547115,4.0
443274289,443274277,9.0
443274291,443264065,35.0
714724455,5402876545,187.0
714724461,714724460,7.0
714724461,266736903,13.0
714724460,582800631,29.0
714724460,582800632,29.0
589419721,589425312,3.0
2705184149,2705184150,10.0
2705184150,828414268,7.0
2705184150,457365595,55.0
419632514,248746954,9.0
1985336815,1985551132,87.0
1668523256,157849660,17.0
576837332,576831013,14.0
576837332,1449308597,55.0
597546784,6167440978,29.0
597546804,597911555,7.0
597546805,174824778,47.0
597546805,3132496573,15.0
595842978,247022886,14.0
33675553,2020813873,42.0
176675254,176678055,64.0
2187975163,6167191160,8.0
2187975166,2187975167,3.0
2187975167,2383211231,3.0
2187975167,2187975163,4.0
371972631,371972632,35.0
371972632,501018995,45.0
597547574,3132496575,10.0
4936948366,332152172,4.0
4936948367,1713460586,6.0
4936948367,4936948366,102.0
5856680721,1964021898,7.0
5856680721,2960006640,1.0
579984177,579984186,32.0
579984186,4518640807,31.0
305912818,277366483,12.0
371973410,493873181,108.0
371973410,493873187,68.0
371973419,493873180,35.0
371973419,493873181,19.0
371973419,767752596,24.0
332127537,227324436,61.0
332127537,30287518,61.0
36822339,589481822,16.0
683138398,302571121,10.0
683138398,418987991,9.0
332127589,356478170,40.0
332127589,227324361,66.0
3774995964,233555306,10.0
6167191149,1449431585,3.0
6167191149,6167191150,49.0
6167191150,4369807452,3.0
6167191151,2180614756,7.0
6167191151,6167344591,6.0
6167191152,6167191151,16.0
6167191153,6167344549,104.0
6167191154,6167191153,60.0
6167191155,2180785618,7.0
6167191155,6167344527,7.0
6167191156,6167191155,16.0
6167191158,6167191159,2.0
6167191159,6167191160,2.0
6167191160,2187980370,224.0
6167191161,6167191162,70.0
6167191162,6167191163,16.0
6167191163,6167441087,32.0
6167191164,6167191165,5.0
6167191165,6167191166,4.0
6167191166,6167191167,6.0
6167191166,6167440969,100.0
6167191167,6167440968,100.0
6167191167,6167440953,6.0
6167191168,612015106,4.0
6167191169,6167191170,13.0
6167191170,6167489473,98.0
6167191172,6167191173,89.0
6167191173,6167191174,48.0
6167191174,2189145390,5.0
6167191176,4520380537,108.0
6167191177,2189145377,44.0
6167191177,6167191178,109.0
6167191178,6167191179,113.0
6167191179,6167191180,14.0
6167191180,145190645,48.0
6167191180,6167191705,112.0
6167191181,6167230991,38.0
6167191182,6167191183,8.0
6167191183,6167191184,4.0
6167191184,6167191685,6.0
3097222872,370470106,77.0
1148837660,2213981059,30.0
305913661,151451933,14.0
305913663,305913661,84.0
305913666,128874985,35.0
2237521747,4283908168,62.0
2237521754,4283908167,5.0
2237521759,250480666,68.0
2237521759,2237521747,7.0
130015093,592814484,12.0
130015095,592818918,43.0
207085460,5668009840,115.0
278912937,1879021169,79.0
278912937,1879021180,96.0
207085495,207085460,108.0
278912960,650288534,15.0
207085508,207085495,44.0
278912971,1879021170,19.0
207085518,207085508,11.0
233562064,233314919,90.0
207085532,5668009827,58.0
4927643637,4927643639,4.0
207085580,5668009829,25.0
207085598,5668009830,19.0
278913068,650270229,17.0
575397932,575520122,6.0
575397932,575397935,21.0
575397935,575397937,3.0
575397935,575397932,21.0
575397937,575397935,3.0
575397937,575397939,12.0
575397939,575397937,12.0
575397939,575397941,17.0
575397941,575397943,13.0
575397941,575397939,17.0
207085622,5668009822,24.0
575397943,575397941,13.0
575397943,575434354,3.0
207085638,207085622,59.0
844488785,844489585,44.0
871096402,52600109,83.0
871096413,5427967043,8.0
6167191685,4716795156,16.0
6167191686,6167231003,16.0
6167191687,3313046870,7.0
6167191688,844491859,92.0
6167191688,6167191687,4.0
6167191689,6167191688,6.0
6167191689,844493544,92.0
36823180,301544535,9.0
6167191692,6167191181,21.0
6167191697,2174963246,53.0
6167191709,6167191697,43.0
6167191705,6167191692,42.0
6167191713,6167191689,6.0
6167191714,2174950792,6.0
6167191715,6167191714,6.0
6167191716,6167191715,1.0
6167191717,6167191716,3.0
6167191718,6167230985,6.0
6167191726,3394726515,13.0
6167191727,4326586222,9.0
6167191729,2190478940,105.0
6167191721,4520380540,9.0
6167191731,6167191730,48.0
6167191732,2383211233,9.0
6167191735,2187874241,9.0
6167191738,6167344362,143.0
6167191739,2180785611,8.0
6167191740,1985557929,30.0
6167191743,588194334,54.0
6167191743,6167344586,6.0
6167191744,588194357,2.0
6167191745,1449431350,2.0
6167191746,1449431578,6.0
207085868,207085851,136.0
207085881,207085868,57.0
207085897,207085881,37.0
207085910,5668009833,18.0
6167266585,1838361784,6.0
6167266585,6167265884,7.0
6167266586,6167266585,8.0
6167266587,6167266586,29.0
255058357,6167344592,28.0
255058361,255058357,15.0
255058363,255058361,79.0
145220050,145207765,33.0
4693156399,547568744,32.0
4693156399,417270193,46.0
6167266614,176668174,28.0
6167266615,6167236692,30.0
6167266615,6167236691,10.0
6167266615,6167266616,9.0
6167266616,4544035097,28.0
6167266616,6167266617,12.0
777773640,777773642,13.0
777773640,3215191990,32.0
777773642,777775988,118.0
6167266618,6167236655,28.0
6167266618,6167236656,9.0
6167266618,6167266619,105.0
6167266618,6167266617,7.0
777773646,777773654,12.0
844489296,844489584,45.0
6167266619,6167266620,100.0
844489301,844455131,46.0
6167266620,6167289289,4.0
844489307,844461364,46.0
777773654,777787272,4.0
777773654,777773640,121.0
36823654,452380773,51.0
36823655,36824713,101.0
36823655,36823654,20.0
777773673,3215191993,69.0
777773681,702460953,9.0
145220211,145220258,25.0
36823672,6200183481,52.0
36823673,36823180,38.0
6125904515,6125904522,7.0
6125904522,6125904523,4.0
6125904523,1492410198,22.0
6125904523,6125904521,5.0
6125904521,6167266639,9.0
145220258,145210375,44.0
6167266645,313278043,48.0
6167266645,6167266644,61.0
5290713856,4283908137,18.0
5290713857,4283908140,210.0
255058767,255059521,16.0
255058773,255058361,19.0
2797986650,4294474622,3.0
2797986650,4294474620,3.0
844489583,560991954,3.0
844489584,3743608241,6.0
844489585,844461911,7.0
4309902215,443310353,64.0
4309902215,233262607,103.0
844489668,560989237,3.0
844489669,844489668,6.0
844489849,844489307,39.0
844489850,844489296,50.0
1982456959,356089330,14.0
1982456959,30385488,48.0
4312130696,248746952,4.0
4312130696,356099773,67.0
1982456970,2688454941,52.0
255059109,255059534,25.0
176678055,596909581,17.0
579986615,579984177,334.0
361227524,2457712016,39.0
202761482,202767945,43.0
202761482,581711294,523.0
361227565,361227896,39.0
361227566,356632899,6.0
777774421,777773654,63.0
5457962366,1728560657,52.0
634774941,634774943,15.0
634774943,710042045,20.0
634774946,5299390820,56.0
634774998,634774946,109.0
255059521,589306718,13.0
6143862337,2288769447,58.0
255059534,255058773,20.0
361227896,361227566,43.0
36824718,36824724,168.0
36824724,579383627,10.0
4735836854,4740822053,12.0
2241718058,4283908187,179.0
774498096,33675553,14.0
387704653,387921006,53.0
387704653,1668523241,11.0
387704653,3938479955,90.0
30948020,250480655,22.0
30948022,309346765,49.0
780920704,1833120507,14.0
844490705,844482569,6.0
844490705,836066530,6.0
844490706,844490705,11.0
844490706,844482225,36.0
844490708,844490706,8.0
92137440,36823655,259.0
576841731,252587628,72.0
493348868,746921984,89.0
844490762,844483079,7.0
844490766,844484174,8.0
844490767,844482981,8.0
493873180,371973419,35.0
493873180,767752593,21.0
493873181,371973419,19.0
493873181,371973410,108.0
493873181,371967118,181.0
493873187,371973410,68.0
493873187,767594382,40.0
493873191,371972631,27.0
594798649,245533703,36.0
571467856,2272185773,4.0
576841938,252587670,7.0
777906388,777906391,5.0
36825302,277118795,13.0
777906391,35523916,11.0
777906400,53932731,12.0
1479928042,589708344,3.0
1479928042,6167247178,3.0
36825329,578061043,59.0
1479928057,1479928084,15.0
1479928062,1479930071,62.0
844491008,844484792,93.0
1479928064,1479897577,8.0
1479928084,1479928064,4.0
1479928084,589500754,8.0
1327098184,3132495219,13.0
1327098203,1327054079,24.0
1327098207,1327098184,2.0
1327098219,589431853,3.0
1327098219,598347137,2.0
571730335,3345061643,35.0
3774998963,372992165,23.0
3085953482,3085953523,10.0
3085953482,576879142,242.0
3085953484,3085953482,4.0
3085953488,3085953489,10.0
3085953488,3085953521,5.0
3085953488,577356504,245.0
3085953489,577456443,5.0
3085953489,3085953488,10.0
3085953489,3085926081,246.0
3085953493,252588302,5.0
3085953493,252588294,93.0
3085953498,3085953512,5.0
3085953498,577396673,525.0
777775583,339311652,40.0
3085953512,3085953484,10.0
3085953521,3085953498,10.0
3085953523,576879388,223.0
493873679,492939908,29.0
400812560,531390701,46.0
400812567,4405290791,104.0
400812567,400812560,253.0
443279896,2810282455,22.0
443279896,443279897,36.0
443279897,443279896,36.0
443279898,443279897,12.0
493873691,493873689,24.0
493873689,492939878,65.0
493873689,496572534,172.0
593488418,313278044,34.0
571730497,310957025,58.0
400812631,591264806,10.0
571730521,301542605,59.0
400812637,2191735054,22.0
400812637,2269259844,4.0
571730561,571730497,5.0
1715989148,846571483,106.0
589425312,589419728,4.0
777775780,777775931,40.0
1715989157,846546204,2.0
1715989157,591434144,10.0
571730618,3394725167,42.0
1715989182,1715989157,22.0
1715989182,3199521095,53.0
577458190,577458194,43.0
6197209811,6197209812,2.0
6197209811,306968237,1.0
6197209812,6197209813,2.0
6197209812,6197209811,2.0
6197209813,6197209814,2.0
6197209813,6197209812,2.0
6197209814,1271016162,2.0
6197209814,6197209813,2.0
6197209818,6197209819,5.0
6197209819,6197209825,16.0
6197209830,6197209831,10.0
6197209830,306968245,13.0
6197209831,6197209832,11.0
6197209831,6197209830,10.0
6197209832,6197209833,9.0
6197209832,6197209831,11.0
6197209833,306968252,7.0
6197209833,6197209832,9.0
571468537,778942036,263.0
1888086800,6273363794,46.0
1888086803,1888086812,13.0
1888086803,312719435,56.0
1888086805,363400141,35.0
1888086812,2462381386,32.0
1888086822,1888086800,19.0
777775931,780992582,5.0
41675607,129554697,11.0
41675609,41675607,17.0
41675612,1224869677,17.0
777775988,777773673,15.0
777775988,26034576,37.0
92138359,3276407461,52.0
41675664,3743608246,14.0
41675664,591224041,130.0
41675688,4442505793,58.0
41675688,310956628,47.0
41675699,2641765496,292.0
41675706,1426013259,11.0
41675706,664378922,74.0
774499329,319159699,22.0
844491859,844495870,32.0
844491859,506155264,4.0
714861714,714861717,20.0
714861717,4380043475,6.0
714861717,576845616,26.0
571731102,3281799246,78.0
571731117,578070517,47.0
571731182,571731117,5.0
571731201,571731202,4.0
571731202,571731212,137.0
571731212,571731213,6.0
571731213,571731182,49.0
591392064,1833110277,8.0
591392065,591392064,4.0
591392065,589488285,142.0
591392066,591392065,8.0
591392078,30467939,42.0
591392078,5880339361,59.0
591392085,3788315451,13.0
591392085,591392078,47.0
576843200,576860677,83.0
775941588,775945877,9.0
775941588,775945874,5.0
571731478,571731477,7.0
571731479,571731478,7.0
571731481,571731479,5.0
571731482,571731481,14.0
571731485,571731482,64.0
775941673,774546374,7.0
571731495,578120907,6.0
775941687,775945819,7.0
582798938,252587840,471.0
2187980362,6167191158,224.0
2187980362,2383211224,2.0
2187980370,2383211222,2.0
2187980370,2383211225,3.0
2187980384,6167417955,5.0
2187980390,2383211219,2.0
361229932,233315204,37.0
571731596,3281799254,61.0
571731603,571731604,4.0
571731603,571731596,4.0
92139159,92138359,16.0
571731604,571731201,49.0
582798958,575518666,101.0
591785680,2190478937,60.0
30404319,4157118500,2.0
30404319,248746937,49.0
30404320,4283908154,2.0
30404320,4110787845,4.0
30404321,1463620444,2.0
30404321,4157116171,16.0
582798975,582798958,22.0
1457647364,245531711,10.0
1457647365,126934535,3.0
6273363794,363400139,8.0
6273363795,363400852,15.0
571731867,571731603,117.0
591392674,5880339361,18.0
3215191973,3215191976,20.0
3215191979,777793465,72.0
3215191975,3215191976,11.0
3215191976,3215191977,16.0
3215191993,777773681,42.0
3215191995,30942794,41.0
3215192004,3215192009,15.0
3215192009,3215192023,61.0
3215192023,3215192018,82.0
3215192024,127638260,35.0
3215192041,4518394737,11.0
3215192052,387153101,20.0
3215192056,3215192052,30.0
3215192058,3215192056,20.0
3215192060,3215192058,24.0
579989564,579989614,105.0
6197211200,6197211201,8.0
6197211200,306968252,13.0
6197211201,306968259,9.0
6197211201,6197211200,8.0
6197211202,306968271,23.0
6197211202,306968259,15.0
579989614,579989632,60.0
579989632,579993929,76.0
634777737,710035320,4.0
634777737,710034749,3.0
634777745,710035347,8.0
634777774,634777968,4.0
1479930070,1479930082,6.0
1479930071,1479930098,72.0
1479930072,1479930070,7.0
1479930074,1479930082,7.0
1479930074,589699881,85.0
1479930082,589664986,55.0
1479930093,1479930074,4.0
1479930096,589702568,5.0
1479930098,1479928042,75.0
621539575,131130411,17.0
621539577,621539575,13.0
1479930106,1479930074,7.0
1479930111,1479930072,7.0
3215192363,3215106470,20.0
775942445,1900213541,5.0
775942452,775945827,6.0
775942452,1895925154,150.0
775942455,5982185669,28.0
6197211452,306968373,6.0
6197211452,6197212213,455.0
6197211452,3895976703,570.0
6197211467,306968373,2.0
6197211467,6197211468,3.0
6197211468,6197211467,3.0
6197211468,6197211469,3.0
6197211469,6197211468,3.0
6197211469,6197211470,5.0
6197211470,6197211469,5.0
6197211470,6197211471,5.0
3895980379,579973133,5.0
3895980379,579971518,133.0
634777950,634784608,7.0
6197211484,6197211483,50.0
6197211484,6197211586,11.0
634777956,634784134,26.0
634777966,710018065,103.0
634777968,634777966,7.0
775942517,775942584,32.0
4936954236,301548223,4.0
775942584,1900213537,18.0
6197211585,6197211591,2.0
6197211585,306968335,4.0
6197211586,6197211484,11.0
6197211586,6197211587,4.0
6197211587,6197211586,4.0
6197211587,6197211588,3.0
6197211588,6197211587,3.0
6197211588,6197211589,3.0
6197211589,6197211588,3.0
6197211589,6197211590,2.0
6197211590,6197211589,2.0
6197211590,6197211591,2.0
6197211591,6197211590,2.0
6197211591,6197211585,2.0
6197211592,306968335,5.0
6197211592,306968322,19.0
6197211593,306968306,15.0
6197211593,306968281,13.0
6197211594,306968314,25.0
6197211594,306968306,15.0
6197211595,306968281,33.0
6197211595,306968271,24.0
560984594,1217532870,25.0
560984594,252588998,12.0
591393322,103101100,48.0
591393322,591408819,26.0
677245570,1985549821,13.0
677245570,30287405,64.0
677245571,137181126,15.0
1982329493,1521014653,22.0
1982329493,1982329495,125.0
1982329495,30287518,8.0
1982329495,384006399,8.0
1982329495,1982329493,125.0
775942859,1900213536,14.0
576844518,576860093,15.0
844493544,3882855727,7.0
844493544,844491859,5.0
844493544,844495873,32.0
5902824189,4391710425,7.0
5902824189,174822006,21.0
560984864,560984914,109.0
5694419767,588236764,39.0
5694419767,6167359488,60.0
5694419768,5694419767,6.0
319157063,319157183,36.0
560984914,560984925,54.0
560984925,3276387456,5.0
319157090,2384091372,30.0
319157116,319157090,11.0
319157143,319157116,39.0
319157183,767737803,70.0
591393797,2189269630,19.0
591393797,2189269631,13.0
594801681,245535095,25.0
560985134,560985135,16.0
560985135,711788005,5.0
560985140,636699082,42.0
2189161530,4520380545,6.0
2189161530,2189161536,4.0
560985149,560985148,11.0
560985148,636707596,4.0
2189161534,4520380496,38.0
2189161536,2189161535,4.0
2189161536,4520380539,4.0
1463547020,1463547112,15.0
1463547022,1463620855,7.0
1463547028,1463547043,39.0
1463547031,1463547037,6.0
1463547031,349920091,24.0
1463547040,1463547099,9.0
777778344,777781264,21.0
777778351,780992436,4.0
